User ID,Session,Timestamp,Timems,Datetime,Button,Event Type,State,x,y,Speed,Application Width,Application Height
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679594,2022-04-11 17:21:19.594,No Button,Move,Move,839,526,378px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679628,2022-04-11 17:21:19.628,No Button,Move,Move,856,554,848px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679661,2022-04-11 17:21:19.661,No Button,Move,Move,905,609,1667px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679693,2022-04-11 17:21:19.693,No Button,Move,Move,962,657,1727px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679728,2022-04-11 17:21:19.728,No Button,Move,Move,1038,723,2235px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679762,2022-04-11 17:21:19.762,No Button,Move,Move,1078,753,1176px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679795,2022-04-11 17:21:19.795,No Button,Move,Move,1115,775,1121px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679827,2022-04-11 17:21:19.827,No Button,Move,Move,1141,785,788px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679872,2022-04-11 17:21:19.872,No Button,Move,Move,1142,784,23px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679910,2022-04-11 17:21:19.910,No Button,Move,Move,1141,783,26px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697679,1649697679977,2022-04-11 17:21:19.977,Right Button,mousedown,Pressed,1141,783,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680075,2022-04-11 17:21:20.075,Right Button,mouseup,Released,1141,783,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680130,2022-04-11 17:21:20.130,No Button,Move,Move,1140,783,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680160,2022-04-11 17:21:20.160,No Button,Move,Move,1121,784,633px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680194,2022-04-11 17:21:20.194,No Button,Move,Move,1076,784,1324px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680226,2022-04-11 17:21:20.226,No Button,Move,Move,965,774,3364px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680261,2022-04-11 17:21:20.261,No Button,Move,Move,881,770,2471px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680294,2022-04-11 17:21:20.294,No Button,Move,Move,818,765,1909px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680328,2022-04-11 17:21:20.328,No Button,Move,Move,793,761,735px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680360,2022-04-11 17:21:20.360,No Button,Move,Move,781,758,375px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680394,2022-04-11 17:21:20.394,No Button,Move,Move,779,758,59px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680487,2022-04-11 17:21:20.487,Left Button,mousedown,Pressed,779,758,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680547,2022-04-11 17:21:20.547,Left,Drag,Move,778,758,7px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680577,2022-04-11 17:21:20.577,Left,Drag,Move,761,756,567px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680620,2022-04-11 17:21:20.620,Left,Drag,Move,714,746,1093px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680660,2022-04-11 17:21:20.660,Left,Drag,Move,648,729,1650px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680706,2022-04-11 17:21:20.706,Left,Drag,Move,622,717,565px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680740,2022-04-11 17:21:20.740,Left,Drag,Move,615,709,235px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680772,2022-04-11 17:21:20.772,Left,Drag,Move,613,706,94px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680806,2022-04-11 17:21:20.806,Left,Drag,Move,609,700,176px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680842,2022-04-11 17:21:20.842,Left,Drag,Move,608,698,56px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680876,2022-04-11 17:21:20.876,Left,Drag,Move,605,694,118px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680919,2022-04-11 17:21:20.919,Left,Drag,Move,604,693,23px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680953,2022-04-11 17:21:20.953,No Button,Move,Move,603,692,29px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697680,1649697680986,2022-04-11 17:21:20.986,No Button,Move,Move,601,689,88px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681020,2022-04-11 17:21:21.020,No Button,Move,Move,596,680,273px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681054,2022-04-11 17:21:21.054,No Button,Move,Move,588,665,441px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681087,2022-04-11 17:21:21.087,No Button,Move,Move,583,620,1364px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681120,2022-04-11 17:21:21.120,No Button,Move,Move,595,577,1303px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681155,2022-04-11 17:21:21.155,No Button,Move,Move,622,519,1657px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681186,2022-04-11 17:21:21.186,No Button,Move,Move,653,470,1531px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681221,2022-04-11 17:21:21.221,No Button,Move,Move,679,432,1118px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681253,2022-04-11 17:21:21.253,No Button,Move,Move,706,397,1061px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681287,2022-04-11 17:21:21.287,No Button,Move,Move,727,374,697px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681320,2022-04-11 17:21:21.320,No Button,Move,Move,740,359,455px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681354,2022-04-11 17:21:21.354,No Button,Move,Move,747,352,206px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681398,2022-04-11 17:21:21.398,No Button,Move,Move,751,347,114px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681430,2022-04-11 17:21:21.430,No Button,Move,Move,753,344,91px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681464,2022-04-11 17:21:21.464,No Button,Move,Move,754,340,121px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681507,2022-04-11 17:21:21.507,No Button,Move,Move,754,338,47px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681588,2022-04-11 17:21:21.588,Left Button,mousedown,Pressed,754,338,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681665,2022-04-11 17:21:21.665,Left Button,mouseup,Released,754,339,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,0,1649697681666,2022-04-11 17:21:21.666,No Button,Finish round 8,,0,0,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681703,2022-04-11 17:21:21.703,No Button,Move,Move,754,339,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681743,2022-04-11 17:21:21.743,No Button,Move,Move,754,338,25px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681778,2022-04-11 17:21:21.778,No Button,Move,Move,763,331,257px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681810,2022-04-11 17:21:21.810,No Button,Move,Move,796,314,1031px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681844,2022-04-11 17:21:21.844,No Button,Move,Move,875,286,2257px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681876,2022-04-11 17:21:21.876,No Button,Move,Move,941,265,2129px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681911,2022-04-11 17:21:21.911,No Button,Move,Move,1029,237,2514px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681943,2022-04-11 17:21:21.943,No Button,Move,Move,1089,216,1875px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697681,1649697681978,2022-04-11 17:21:21.978,No Button,Move,Move,1111,207,629px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682159,2022-04-11 17:21:22.159,Left Button,mousedown,Pressed,1112,206,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682236,2022-04-11 17:21:22.236,Left Button,mouseup,Released,1112,206,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682272,2022-04-11 17:21:22.272,No Button,Move,Move,1112,207,3px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682309,2022-04-11 17:21:22.309,No Button,Move,Move,1112,208,27px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682343,2022-04-11 17:21:22.343,No Button,Move,Move,1109,210,88px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682377,2022-04-11 17:21:22.377,No Button,Move,Move,1089,220,588px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682411,2022-04-11 17:21:22.411,No Button,Move,Move,1042,237,1382px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682443,2022-04-11 17:21:22.443,No Button,Move,Move,937,265,3281px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682477,2022-04-11 17:21:22.477,No Button,Move,Move,751,295,5471px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682510,2022-04-11 17:21:22.510,No Button,Move,Move,574,323,5364px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682543,2022-04-11 17:21:22.543,No Button,Move,Move,446,342,3879px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682576,2022-04-11 17:21:22.576,No Button,Move,Move,396,350,1515px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682611,2022-04-11 17:21:22.611,No Button,Move,Move,379,353,486px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682850,2022-04-11 17:21:22.850,Right Button,mousedown,Pressed,379,353,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697682,1649697682961,2022-04-11 17:21:22.961,Right Button,mouseup,Released,379,353,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683022,2022-04-11 17:21:23.022,No Button,Move,Move,376,352,7px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683061,2022-04-11 17:21:23.061,No Button,Move,Move,349,342,692px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683094,2022-04-11 17:21:23.094,No Button,Move,Move,300,323,1485px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683128,2022-04-11 17:21:23.128,No Button,Move,Move,213,293,2559px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683161,2022-04-11 17:21:23.161,No Button,Move,Move,171,279,1273px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683194,2022-04-11 17:21:23.194,No Button,Move,Move,114,251,1727px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683227,2022-04-11 17:21:23.227,No Button,Move,Move,104,243,303px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683268,2022-04-11 17:21:23.268,No Button,Move,Move,105,242,24px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683327,2022-04-11 17:21:23.327,No Button,Move,Move,105,240,34px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683382,2022-04-11 17:21:23.382,Right Button,mousedown,Pressed,104,240,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683479,2022-04-11 17:21:23.479,Right Button,mouseup,Released,104,240,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683535,2022-04-11 17:21:23.535,No Button,Move,Move,105,240,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683577,2022-04-11 17:21:23.577,No Button,Move,Move,109,247,163px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683611,2022-04-11 17:21:23.611,No Button,Move,Move,130,270,697px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683645,2022-04-11 17:21:23.645,No Button,Move,Move,184,311,1588px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683677,2022-04-11 17:21:23.677,No Button,Move,Move,270,359,2606px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683712,2022-04-11 17:21:23.712,No Button,Move,Move,401,420,3853px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683743,2022-04-11 17:21:23.743,No Button,Move,Move,528,470,4097px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683778,2022-04-11 17:21:23.778,No Button,Move,Move,602,496,2114px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683810,2022-04-11 17:21:23.810,No Button,Move,Move,642,505,1250px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683844,2022-04-11 17:21:23.844,No Button,Move,Move,648,506,176px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683877,2022-04-11 17:21:23.877,No Button,Move,Move,650,505,61px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683909,2022-04-11 17:21:23.909,No Button,Move,Move,651,504,30px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683945,2022-04-11 17:21:23.945,No Button,Move,Move,654,502,86px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697683,1649697683977,2022-04-11 17:21:23.977,No Button,Move,Move,670,500,500px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684010,2022-04-11 17:21:24.010,No Button,Move,Move,703,499,1000px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684045,2022-04-11 17:21:24.045,No Button,Move,Move,750,497,1343px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684078,2022-04-11 17:21:24.078,No Button,Move,Move,764,496,424px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684146,2022-04-11 17:21:24.146,Left Button,mousedown,Pressed,764,496,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684243,2022-04-11 17:21:24.243,Left Button,mouseup,Released,765,496,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684333,2022-04-11 17:21:24.333,No Button,Move,Move,765,497,4px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684377,2022-04-11 17:21:24.377,No Button,Move,Move,778,514,386px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684410,2022-04-11 17:21:24.410,No Button,Move,Move,813,548,1061px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684443,2022-04-11 17:21:24.443,No Button,Move,Move,856,582,1303px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684477,2022-04-11 17:21:24.477,No Button,Move,Move,936,641,2353px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684510,2022-04-11 17:21:24.510,No Button,Move,Move,998,688,1879px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684544,2022-04-11 17:21:24.544,No Button,Move,Move,1041,719,1265px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684577,2022-04-11 17:21:24.577,No Button,Move,Move,1076,742,1061px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684610,2022-04-11 17:21:24.610,No Button,Move,Move,1097,752,636px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684644,2022-04-11 17:21:24.644,No Button,Move,Move,1118,758,618px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684677,2022-04-11 17:21:24.677,No Button,Move,Move,1132,761,424px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684799,2022-04-11 17:21:24.799,Right Button,mousedown,Pressed,1133,761,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684874,2022-04-11 17:21:24.874,Right Button,mouseup,Released,1133,761,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684952,2022-04-11 17:21:24.952,No Button,Move,Move,1132,762,4px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697684,1649697684993,2022-04-11 17:21:24.993,No Button,Move,Move,1103,771,707px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685027,2022-04-11 17:21:25.027,No Button,Move,Move,1057,778,1353px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685060,2022-04-11 17:21:25.060,No Button,Move,Move,1000,780,1727px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685093,2022-04-11 17:21:25.093,No Button,Move,Move,929,782,2152px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685127,2022-04-11 17:21:25.127,No Button,Move,Move,886,783,1265px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685160,2022-04-11 17:21:25.160,No Button,Move,Move,857,782,879px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685249,2022-04-11 17:21:25.249,No Button,Move,Move,853,782,45px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685294,2022-04-11 17:21:25.294,No Button,Move,Move,850,780,67px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685356,2022-04-11 17:21:25.356,No Button,Move,Move,826,774,387px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685433,2022-04-11 17:21:25.433,No Button,Move,Move,801,769,325px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685601,2022-04-11 17:21:25.601,Left,Drag,Move,800,770,6px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685642,2022-04-11 17:21:25.642,Left,Drag,Move,783,772,415px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685678,2022-04-11 17:21:25.678,Left,Drag,Move,741,769,1167px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685718,2022-04-11 17:21:25.718,Left,Drag,Move,693,762,1200px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685751,2022-04-11 17:21:25.751,Left,Drag,Move,663,758,909px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685784,2022-04-11 17:21:25.784,Left,Drag,Move,636,753,818px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685819,2022-04-11 17:21:25.819,Left,Drag,Move,607,748,829px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685852,2022-04-11 17:21:25.852,Left,Drag,Move,585,744,667px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685886,2022-04-11 17:21:25.886,Left,Drag,Move,582,743,88px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697685,1649697685998,2022-04-11 17:21:25.998,Left,Drag,Move,581,743,9px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686127,2022-04-11 17:21:26.127,Left Button,mouseup,Released,581,742,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686183,2022-04-11 17:21:26.183,No Button,Move,Move,580,741,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686217,2022-04-11 17:21:26.217,No Button,Move,Move,579,739,59px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686250,2022-04-11 17:21:26.250,No Button,Move,Move,574,732,212px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686284,2022-04-11 17:21:26.284,No Button,Move,Move,571,710,647px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686318,2022-04-11 17:21:26.318,No Button,Move,Move,570,687,676px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686350,2022-04-11 17:21:26.350,No Button,Move,Move,572,652,1094px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686384,2022-04-11 17:21:26.384,No Button,Move,Move,580,607,1324px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686418,2022-04-11 17:21:26.418,No Button,Move,Move,593,566,1206px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686451,2022-04-11 17:21:26.451,No Button,Move,Move,614,521,1364px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686483,2022-04-11 17:21:26.483,No Button,Move,Move,627,492,906px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686518,2022-04-11 17:21:26.518,No Button,Move,Move,645,458,971px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686550,2022-04-11 17:21:26.550,No Button,Move,Move,664,424,1063px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686584,2022-04-11 17:21:26.584,No Button,Move,Move,684,394,882px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686617,2022-04-11 17:21:26.617,No Button,Move,Move,699,370,727px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686650,2022-04-11 17:21:26.650,No Button,Move,Move,709,353,515px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686688,2022-04-11 17:21:26.688,No Button,Move,Move,714,346,184px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686734,2022-04-11 17:21:26.734,No Button,Move,Move,715,343,65px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686770,2022-04-11 17:21:26.770,No Button,Move,Move,717,342,56px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686803,2022-04-11 17:21:26.803,No Button,Move,Move,720,339,91px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686870,2022-04-11 17:21:26.870,No Button,Move,Move,723,336,45px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686929,2022-04-11 17:21:26.929,No Button,Move,Move,723,335,17px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697686,1649697686959,2022-04-11 17:21:26.959,Left Button,mousedown,Pressed,723,335,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697687,1649697687135,2022-04-11 17:21:27.135,Left Button,mouseup,Released,723,335,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,0,1649697687136,2022-04-11 17:21:27.136,No Button,Finish round 9,,0,0,0px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697687,1649697687367,2022-04-11 17:21:27.367,No Button,Move,Move,725,334,5px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697687,1649697687409,2022-04-11 17:21:27.409,No Button,Move,Move,816,306,2167px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697687,1649697687442,2022-04-11 17:21:27.442,No Button,Move,Move,883,284,2030px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697687,1649697687477,2022-04-11 17:21:27.477,No Button,Move,Move,975,249,2629px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697687,1649697687509,2022-04-11 17:21:27.509,No Button,Move,Move,1065,220,2813px/s,1460,958
3.132.251.132,session_l1rwewe20.i7wdzv6w3u9,1649697687,1649697687543,2022-04-11 17:21:27.543,No Button,Move,Move,1137,198,2118px/s,1460,958
