start_x,start_y,end_x,end_y,prev_x,prev_y,prev_speed,next_x,next_y,next_speed,delta_start,delta_end
1134,151,447,330,516,325,1059.0,497,327,576.0,642.0280367709809,69.18092222571191
1134,151,447,330,497,327,576.0,466,329,912.0,660.8668549715593,50.08991914547278
1134,151,447,330,466,329,912.0,454,330,364.0,691.3089034577813,19.026297590440446
1134,151,447,330,454,330,364.0,447,330,206.0,703.1649877518078,7.0
1134,151,447,330,447,330,206.0,447,330,0.0,709.9366168891418,0.0
447,330,121,173,443,328,10.0,423,319,606.0,4.47213595499958,357.3639601302851
447,330,121,173,423,319,606.0,384,304,1147.0,26.40075756488817,335.4400095397089
447,330,121,173,384,304,1147.0,323,279,1848.0,68.15423684555495,293.8196725884773
447,330,121,173,323,279,1848.0,237,238,2606.0,134.07833531186162,228.12277396174193
447,330,121,173,237,238,2606.0,189,213,1455.0,229.26840166058645,132.9699214108213
447,330,121,173,189,213,1455.0,167,197,629.0,283.28960446864266,78.89233169326408
447,330,121,173,167,197,629.0,164,192,156.0,309.9822575567834,51.884487084291386
447,330,121,173,164,192,156.0,160,189,73.0,314.8539343886304,47.01063709417264
447,330,121,173,160,189,73.0,125,175,522.0,319.7655391063896,42.15447781671598
447,330,121,173,125,175,522.0,121,173,89.0,357.3639601302851,4.47213595499958
447,330,121,173,121,173,89.0,121,173,0.0,361.83559802761255,0.0
830,460,1124,713,830,461,7.0,829,471,238.0,1.0,387.22086720630125
830,460,1124,713,829,471,238.0,833,487,516.0,11.045361017187261,381.5612663780222
830,460,1124,713,833,487,516.0,851,525,1027.0,27.16615541441225,368.4521678590045
830,460,1124,713,851,525,1027.0,881,566,1367.0,68.30812543175226,331.470964037576
830,460,1124,713,881,566,1367.0,932,620,1636.0,117.63077828527702,284.00352110493276
830,460,1124,713,932,620,1636.0,969,651,1121.0,189.74720024284943,213.3377603707323
830,460,1124,713,969,651,1121.0,1021,688,1529.0,236.22446951998856,166.94010902116963
830,460,1124,713,1021,688,1529.0,1055,702,1000.0,297.4306641891518,105.99056561788883
830,460,1124,713,1055,702,1000.0,1088,709,1000.0,330.4375886608544,69.87131027825369
830,460,1124,713,1088,709,1000.0,1104,710,471.0,358.5596184736926,36.22154055254967
830,460,1124,713,1104,710,471.0,1110,710,188.0,370.912388577141,20.223748416156685
830,460,1124,713,1110,710,188.0,1122,712,353.0,375.3664875824692,14.317821063276353
830,460,1124,713,1122,712,353.0,1124,713,57.0,385.7045501416855,2.23606797749979
830,460,1124,713,1124,713,57.0,1124,713,0.0,387.87240169932176,0.0
590,670,740,342,590,669,6.0,590,668,28.0,1.0,359.76242160625947
590,670,740,342,590,668,28.0,591,666,54.0,2.0,358.85373064801763
590,670,740,342,591,666,54.0,592,664,65.0,4.123105625617661,356.61884414595926
590,670,740,342,592,664,65.0,593,661,81.0,6.324555320336759,354.3839725495497
590,670,740,342,593,661,81.0,598,652,205.0,9.486832980505138,351.2406582387637
590,670,740,342,598,652,205.0,603,641,324.0,19.697715603592208,340.9750724026611
590,670,740,342,603,641,324.0,610,627,424.0,31.78049716414141,328.89207956410263
590,670,740,342,610,627,424.0,632,595,941.0,47.4236228055175,313.2491021535417
590,670,740,342,632,595,941.0,666,559,1091.0,85.95929269136641,275.0872588834314
590,670,740,342,666,559,1091.0,721,500,1735.0,134.52509059651288,229.2705825002414
590,670,740,342,721,500,1735.0,748,462,1188.0,214.61826576505553,159.13830462839547
590,670,740,342,748,462,1188.0,766,423,1114.0,261.20490041344937,120.26637102698326
590,670,740,342,766,423,1114.0,767,406,515.0,303.29028998634294,85.07055894961546
590,670,740,342,767,406,515.0,767,395,344.0,317.8443015062564,69.46221994724903
590,670,740,342,767,395,344.0,764,388,206.0,327.0382240656281,59.481089431852205
590,670,740,342,764,388,206.0,762,385,88.0,331.3608305156178,51.884487084291386
590,670,740,342,762,385,88.0,757,380,152.0,332.8798582071315,48.30113870293329
590,670,740,342,757,380,152.0,752,372,242.0,334.647575816709,41.6293165929973
590,670,740,342,752,372,242.0,746,365,212.0,339.1872639118397,32.31098884280702
590,670,740,342,746,365,212.0,742,359,176.0,342.5799176834509,23.769728648009426
590,670,740,342,742,359,176.0,741,356,91.0,346.1574786134195,17.11724276862369
590,670,740,342,741,356,91.0,740,353,88.0,348.4207226902556,14.035668847618199
590,670,740,342,740,353,88.0,740,343,159.0,350.69787567078305,11.0
590,670,740,342,740,343,159.0,740,342,0.0,359.76242160625947,1.0
740,342,1142,188,739,344,11.0,739,349,18.0,2.23606797749979,432.1400236034612
740,342,1142,188,739,349,18.0,746,350,163.0,7.0710678118654755,433.9700450491946
740,342,1142,188,746,350,163.0,763,351,515.0,10.0,427.85511566416966
740,342,1142,188,763,351,515.0,795,352,970.0,24.698178070456937,412.56514637084894
740,342,1142,188,795,352,970.0,865,348,2059.0,55.90169943749474,383.80333505585907
740,342,1142,188,865,348,2059.0,932,337,2030.0,125.14391715141412,319.8890432634416
740,342,1142,188,932,337,2030.0,1005,319,2147.0,192.06509313251067,257.489805623446
740,342,1142,188,1005,319,2147.0,1043,303,1188.0,265.9962405749375,189.5521036549054
740,342,1142,188,1043,303,1188.0,1071,287,824.0,305.4995908344232,151.74320413119
740,342,1142,188,1071,287,824.0,1099,262,848.0,335.538373364359,121.82774724995944
740,342,1142,188,1099,262,848.0,1107,243,559.0,367.80565520394055,85.58621384311844
740,342,1142,188,1107,243,559.0,1113,222,636.0,380.1184026063458,65.19202405202648
740,342,1142,188,1113,222,636.0,1114,216,176.0,391.8277682860162,44.68780594300866
740,342,1142,188,1114,216,176.0,1123,204,364.0,394.654279084872,39.59797974644666
740,342,1142,188,1123,204,364.0,1138,193,455.0,407.1031810241723,24.839484696748443
740,342,1142,188,1138,193,455.0,1142,189,118.0,424.976469936866,6.4031242374328485
740,342,1142,188,1142,189,118.0,1142,188,0.0,430.1313752796929,1.0
113,198,846,508,113,199,8.0,115,206,184.0,1.0,795.4684154634928
113,198,846,508,115,206,184.0,134,226,606.0,8.246211251235321,790.9266716959291
113,198,846,508,134,226,606.0,193,271,1735.0,35.0,765.8119873702683
113,198,846,508,193,271,1735.0,316,338,3727.0,108.30050784737807,694.678342832134
113,198,846,508,316,338,3727.0,510,414,5543.0,246.59480935331953,556.5968020030299
113,198,846,508,510,414,5543.0,658,466,4625.0,451.9568563480368,348.9011321277132
113,198,846,508,658,466,4625.0,826,511,5091.0,607.3293999140828,192.634368688456
113,198,846,508,826,511,5091.0,882,521,1647.0,778.6770832636595,20.223748416156685
113,198,846,508,882,521,1647.0,895,523,394.0,834.080331862585,38.27531841800928
113,198,846,508,895,523,394.0,892,520,88.0,846.8465032105878,51.24451190127583
113,198,846,508,892,520,88.0,889,517,91.0,842.9264499349869,47.53945729601885
113,198,846,508,889,517,91.0,889,516,5.0,839.0095351067233,43.93176527297759
113,198,846,508,889,516,5.0,876,514,361.0,838.6298349093001,43.73785545725808
113,198,846,508,876,514,361.0,855,510,636.0,825.8480489775344,30.59411708155671
113,198,846,508,855,510,636.0,846,508,257.0,804.9273259120974,9.219544457292887
113,198,846,508,846,508,257.0,846,508,0.0,795.8573992870834,0.0
846,508,1151,753,847,511,16.0,864,532,525.0,3.1622776601683795,388.5614494516923
846,508,1151,753,864,532,525.0,892,559,875.0,30.0,362.2292092032336
846,508,1151,753,892,559,875.0,941,607,1441.0,68.6804193347711,323.6000618046913
846,508,1151,753,941,607,1441.0,988,654,1424.0,137.20787149431334,255.76551761330143
846,508,1151,753,988,654,1424.0,1025,698,1294.0,203.66639388961548,190.70920271449933
846,508,1151,753,1025,698,1294.0,1056,726,886.0,261.0383113644432,137.48090776540573
846,508,1151,753,1056,726,886.0,1082,740,813.0,302.6945655276949,98.76234100101111
846,508,1151,753,1082,740,813.0,1098,745,500.0,330.9380606699689,70.21395872616783
846,508,1151,753,1098,745,500.0,1100,745,26.0,345.9378556908741,53.600373133029585
846,508,1151,753,1100,745,26.0,1122,750,524.0,347.3974668877135,51.62363799656123
846,508,1151,753,1122,750,524.0,1145,753,676.0,367.06947571270484,29.154759474226502
846,508,1151,753,1145,753,676.0,1151,753,188.0,386.55659352803696,6.0
846,508,1151,753,1151,753,188.0,1151,753,0.0,391.21605284037105,0.0
595,704,750,337,595,703,13.0,594,701,50.0,1.0,397.46823772472686
595,704,750,337,594,701,50.0,594,699,63.0,3.1622776601683795,396.02020150492325
595,704,750,337,594,699,63.0,595,686,382.0,5.0990195135927845,394.1826987578222
595,704,750,337,595,686,382.0,597,666,588.0,18.0,381.87170620510756
595,704,750,337,597,666,588.0,598,621,1406.0,38.05259518088089,362.8360511305347
595,704,750,337,598,621,1406.0,598,588,1065.0,83.05419917138447,322.11799080461185
595,704,750,337,598,588,1065.0,599,537,1378.0,116.03878661895772,293.43653487594213
595,704,750,337,599,537,1378.0,601,497,1212.0,167.0478973228936,250.60127693210185
595,704,750,337,601,497,1212.0,605,475,667.0,207.0869382650678,218.6343980255623
595,704,750,337,605,475,667.0,622,444,939.0,229.21823662178366,200.1724256734678
595,704,750,337,622,444,939.0,653,416,1033.0,261.3981637272917,166.83225107874077
595,704,750,337,653,416,1033.0,696,391,1162.0,293.7822322741796,125.09996003196804
595,704,750,337,696,391,1162.0,723,378,818.0,328.89207956410263,76.36753236814714
595,704,750,337,723,378,818.0,741,370,529.0,350.2284968417048,49.09175083453431
595,704,750,337,741,370,529.0,744,367,88.0,364.51611761347397,34.20526275297414
595,704,750,337,744,367,88.0,745,366,32.0,368.46980880392357,30.59411708155671
595,704,750,337,745,366,32.0,746,364,57.0,369.78912909927465,29.427877939124322
595,704,750,337,746,364,57.0,748,357,212.0,372.02284876066415,27.294688127912362
595,704,750,337,748,357,212.0,751,345,343.0,379.23343734433547,20.09975124224178
595,704,750,337,751,345,343.0,751,339,150.0,391.42943169874184,8.06225774829855
595,704,750,337,751,339,150.0,750,337,0.0,396.9395419960072,2.23606797749979
